Dia,ID,Fila,Columna,Susceptibles,Expuestos,Infectados,Recuperados,Fallecidos,Vacunados
38,3,3,1,5,3,7,0,0,0
38,4,3,2,15,12,8,2,0,3
38,4,3,3,165104,71373,1486,42685,7947,223758
38,4,3,4,6,12,8,3,0,1
38,4,3,5,5,7,8,0,0,0
38,3,4,0,5,4,6,0,0,0
38,3,4,1,382,207,7,116,14,774
38,3,4,2,6,14,9,5,0,1
38,4,4,3,5,8,7,0,0,0
38,4,4,4,5,3,7,0,0,0
38,0,4,5,0,0,0,0,0,0
38,3,5,0,5,11,8,1,0,0
38,3,5,1,15,6,6,0,0,3
38,3,5,2,5,0,5,0,0,0
38,2,5,3,111651,58780,329,35032,6502,220150
38,0,5,4,0,0,0,0,0,0
38,0,5,5,0,0,0,0,0,0
39,1,0,0,79917,42747,246,25353,4687,157175
39,1,0,1,5,0,5,0,0,0
39,1,0,2,6,13,7,3,0,1
39,0,0,3,0,0,0,0,0,0
39,2,0,4,5,8,7,0,0,0
39,2,0,5,5,7,8,0,0,0
39,1,1,0,15,14,8,0,0,3
39,1,1,1,5,0,5,0,0,0
39,1,1,2,6,16,8,4,0,1
39,0,1,3,0,0,0,0,0,0
39,2,1,4,5,3,7,0,0,0
39,2,1,5,6,12,6,0,0,1
39,3,2,0,11,13,7,2,0,2
39,1,2,1,6,5,9,0,0,0
39,0,2,2,0,0,0,0,0,0
39,4,2,3,6,11,8,4,0,1
39,4,2,4,5,0,5,0,0,0
39,4,2,5,5,8,7,0,0,0
39,3,3,0,6,9,8,1,0,1
39,3,3,1,5,3,7,0,0,0
39,4,3,2,15,12,8,2,0,3
39,4,3,3,158692,71546,1194,42786,7965,230170
39,4,3,4,6,12,8,3,0,1
39,4,3,5,5,7,8,0,0,0
39,3,4,0,5,4,6,0,0,0
39,3,4,1,374,207,7,116,14,782
39,3,4,2,6,14,9,5,0,1
39,4,4,3,5,8,7,0,0,0
39,4,4,4,5,3,7,0,0,0
39,0,4,5,0,0,0,0,0,0
39,3,5,0,5,11,8,1,0,0
39,3,5,1,15,6,6,0,0,3
39,3,5,2,5,0,5,0,0,0
39,2,5,3,107236,58819,264,35054,6506,224565
39,0,5,4,0,0,0,0,0,0
39,0,5,5,0,0,0,0,0,0
40,1,0,0,79452,42751,240,25355,4687,157640
40,1,0,1,5,0,5,0,0,0
40,1,0,2,6,13,7,3,0,1
40,0,0,3,0,0,0,0,0,0
40,2,0,4,5,8,7,0,0,0
40,2,0,5,5,7,8,0,0,0
40,1,1,0,15,14,8,0,0,3
40,1,1,1,5,0,5,0,0,0
40,1,1,2,6,16,8,4,0,1
40,0,1,3,0,0,0,0,0,0
40,2,1,4,5,3,7,0,0,0
40,2,1,5,6,12,6,0,0,1
40,3,2,0,11,13,7,2,0,2
40,1,2,1,6,5,9,0,0,0
40,0,2,2,0,0,0,0,0,0
40,4,2,3,6,11,8,4,0,1
40,4,2,4,5,0,5,0,0,0
40,4,2,5,5,8,7,0,0,0
40,3,3,0,6,9,8,1,0,1
40,3,3,1,5,3,7,0,0,0
40,4,3,2,15,12,8,2,0,3
40,4,3,3,153279,71668,986,42859,7978,235583
40,4,3,4,6,12,8,3,0,1
40,4,3,5,5,7,8,0,0,0
40,3,4,0,5,4,6,0,0,0
40,3,4,1,373,207,7,116,14,783
40,3,4,2,6,15,8,5,0,1
40,4,4,3,5,8,7,0,0,0
40,4,4,4,5,3,7,0,0,0
40,0,4,5,0,0,0,0,0,0
40,3,5,0,5,11,8,1,0,0
40,3,5,1,15,6,6,0,0,3
40,3,5,2,5,0,5,0,0,0
40,2,5,3,106301,58825,254,35058,6506,225500
40,0,5,4,0,0,0,0,0,0
40,0,5,5,0,0,0,0,0,0
41,1,0,0,77797,42765,216,25364,4688,159295
41,1,0,1,5,0,5,0,0,0
41,1,0,2,6,13,7,3,0,1
41,0,0,3,0,0,0,0,0,0
41,2,0,4,5,8,7,0,0,0
41,2,0,5,5,7,8,0,0,0
41,1,1,0,15,14,8,0,0,3
41,1,1,1,5,0,5,0,0,0
41,1,1,2,6,16,8,4,0,1
41,0,1,3,0,0,0,0,0,0
41,2,1,4,5,3,7,0,0,0
41,2,1,5,6,12,6,0,0,1
41,3,2,0,11,13,7,2,0,2
41,1,2,1,6,5,9,0,0,0
41,0,2,2,0,0,0,0,0,0
41,4,2,3,6,11,8,4,0,1
41,4,2,4,5,0,5,0,0,0
41,4,2,5,5,8,7,0,0,0
41,3,3,0,6,10,7,1,0,1
41,3,3,1,5,3,7,0,0,0
41,4,3,2,15,12,8,2,0,3
41,4,3,3,147533,71778,799,42924,7990,241329
41,4,3,4,6,12,8,3,0,1
41,4,3,5,5,7,8,0,0,0
41,3,4,0,5,4,6,0,0,0
41,3,4,1,363,207,7,116,14,793
41,3,4,2,6,15,8,5,0,1
41,4,4,3,5,8,7,0,0,0
41,4,4,4,5,3,7,0,0,0
41,0,4,5,0,0,0,0,0,0
41,3,5,0,5,11,8,1,0,0
41,3,5,1,15,6,6,0,0,3
41,3,5,2,5,0,5,0,0,0
41,2,5,3,106068,58826,252,35059,6506,225733
41,0,5,4,0,0,0,0,0,0
41,0,5,5,0,0,0,0,0,0
42,1,0,0,74787,42790,175,25378,4690,162305
42,1,0,1,5,0,5,0,0,0
42,1,0,2,6,13,7,3,0,1
42,0,0,3,0,0,0,0,0,0
42,2,0,4,5,8,7,0,0,0
42,2,0,5,5,8,7,0,0,0
42,1,1,0,15,14,8,0,0,3
42,1,1,1,5,0,5,0,0,0
42,1,1,2,6,16,8,4,0,1
42,0,1,3,0,0,0,0,0,0
42,2,1,4,5,3,7,0,0,0
42,2,1,5,6,12,6,0,0,1
42,3,2,0,11,13,7,2,0,2
42,1,2,1,6,5,9,0,0,0
42,0,2,2,0,0,0,0,0,0
42,4,2,3,6,11,8,4,0,1
42,4,2,4,5,0,5,0,0,0
42,4,2,5,5,8,7,0,0,0
42,3,3,0,6,10,7,1,0,1
42,3,3,1,5,4,6,0,0,0
42,4,3,2,15,12,8,2,0,3
42,4,3,3,142229,71864,653,42975,7999,246633
42,4,3,4,6,12,8,3,0,1
42,4,3,5,5,7,8,0,0,0
42,3,4,0,5,4,6,0,0,0
42,3,4,1,359,207,7,116,14,797
42,3,4,2,6,15,8,5,0,1
42,4,4,3,5,8,7,0,0,0
42,4,4,4,5,3,7,0,0,0
42,0,4,5,0,0,0,0,0,0
42,3,5,0,5,11,8,1,0,0
42,3,5,1,15,6,6,0,0,3
42,3,5,2,5,0,5,0,0,0
42,2,5,3,105616,58829,247,35061,6506,226185
42,0,5,4,0,0,0,0,0,0
42,0,5,5,0,0,0,0,0,0
43,1,0,0,74536,42791,173,25379,4690,162556
43,1,0,1,5,0,5,0,0,0
43,1,0,2,6,13,7,3,0,1
43,0,0,3,0,0,0,0,0,0
43,2,0,4,5,8,7,0,0,0
43,2,0,5,5,8,7,0,0,0
43,1,1,0,15,14,8,0,0,3
43,1,1,1,5,0,5,0,0,0
43,1,1,2,6,16,8,4,0,1
43,0,1,3,0,0,0,0,0,0
43,2,1,4,5,3,7,0,0,0
43,2,1,5,6,12,6,0,0,1
43,3,2,0,11,13,7,2,0,2
43,1,2,1,6,5,9,0,0,0
43,0,2,2,0,0,0,0,0,0
43,4,2,3,6,12,7,4,0,1
43,4,2,4,5,0,5,0,0,0
43,4,2,5,5,8,7,0,0,0
43,3,3,0,6,10,7,1,0,1
43,3,3,1,5,4,6,0,0,0
43,4,3,2,15,12,8,2,0,3
43,4,3,3,141633,71872,639,42980,8000,247229
43,4,3,4,6,13,7,3,0,1
43,4,3,5,5,7,8,0,0,0
43,3,4,0,5,4,6,0,0,0
43,3,4,1,357,207,7,116,14,799
43,3,4,2,6,15,8,5,0,1
43,4,4,3,5,8,7,0,0,0
43,4,4,4,5,3,7,0,0,0
43,0,4,5,0,0,0,0,0,0
43,3,5,0,5,11,8,1,0,0
43,3,5,1,15,6,6,0,0,3
43,3,5,2,5,0,5,0,0,0
43,2,5,3,102592,58850,212,35073,6508,229209
43,0,5,4,0,0,0,0,0,0
43,0,5,5,0,0,0,0,0,0
44,1,0,0,73833,42795,166,25382,4690,163259
44,1,0,1,5,0,5,0,0,0
44,1,0,2,6,13,7,3,0,1
44,0,0,3,0,0,0,0,0,0
44,2,0,4,5,8,7,0,0,0
44,2,0,5,5,8,7,0,0,0
44,1,1,0,15,14,8,0,0,3
44,1,1,1,5,0,5,0,0,0
44,1,1,2,6,16,8,4,0,1
44,0,1,3,0,0,0,0,0,0
44,2,1,4,5,3,7,0,0,0
44,2,1,5,6,12,6,0,0,1
44,3,2,0,11,13,7,2,0,2
44,1,2,1,6,5,9,0,0,0
44,0,2,2,0,0,0,0,0,0
44,4,2,3,6,12,7,4,0,1
44,4,2,4,5,0,5,0,0,0
44,4,2,5,5,8,7,0,0,0
44,3,3,0,6,10,7,1,0,1
44,3,3,1,5,4,6,0,0,0
44,4,3,2,15,12,8,2,0,3
44,4,3,3,138599,71913,569,43005,8004,250263
44,4,3,4,6,13,7,3,0,1
44,4,3,5,5,8,7,0,0,0
44,3,4,0,5,4,6,0,0,0
44,3,4,1,342,207,7,116,14,814
44,3,4,2,6,15,8,5,0,1
44,4,4,3,5,8,7,0,0,0
44,4,4,4,5,3,7,0,0,0
44,0,4,5,0,0,0,0,0,0
44,3,5,0,5,12,7,1,0,0
44,3,5,1,15,6,6,0,0,3
44,3,5,2,5,0,5,0,0,0
44,2,5,3,98747,58873,173,35087,6510,233054
44,0,5,4,0,0,0,0,0,0
44,0,5,5,0,0,0,0,0,0
45,1,0,0,70178,42819,126,25396,4692,166914
45,1,0,1,5,0,5,0,0,0
45,1,0,2,6,13,7,3,0,1
45,0,0,3,0,0,0,0,0,0
45,2,0,4,5,8,7,0,0,0
45,2,0,5,5,8,7,0,0,0
45,1,1,0,15,15,7,0,0,3
45,1,1,1,5,0,5,0,0,0
45,1,1,2,6,16,8,4,0,1
45,0,1,3,0,0,0,0,0,0
45,2,1,4,5,3,7,0,0,0
45,2,1,5,6,12,6,0,0,1
45,3,2,0,11,13,7,2,0,2
45,1,2,1,6,5,9,0,0,0
45,0,2,2,0,0,0,0,0,0
45,4,2,3,6,12,7,4,0,1
45,4,2,4,5,0,5,0,0,0
45,4,2,5,5,8,7,0,0,0
45,3,3,0,6,11,6,1,0,1
45,3,3,1,5,4,6,0,0,0
45,4,3,2,15,12,8,2,0,3
45,4,3,3,136919,71933,534,43018,8006,251943
45,4,3,4,6,13,7,3,0,1
45,4,3,5,5,8,7,0,0,0
45,3,4,0,5,4,6,0,0,0
45,3,4,1,327,207,7,116,14,829
45,3,4,2,6,15,8,5,0,1
45,4,4,3,5,9,6,0,0,0
45,4,4,4,5,3,7,0,0,0
45,0,4,5,0,0,0,0,0,0
45,3,5,0,5,13,6,1,0,0
45,3,5,1,15,6,6,0,0,3
45,3,5,2,5,0,5,0,0,0
45,2,5,3,95783,58888,148,35096,6511,236018
45,0,5,4,0,0,0,0,0,0
45,0,5,5,0,0,0,0,0,0
46,1,0,0,67281,42834,101,25405,4693,169811
46,1,0,1,5,0,5,0,0,0
46,1,0,2,6,13,7,3,0,1
46,0,0,3,0,0,0,0,0,0
46,2,0,4,5,8,7,0,0,0
46,2,0,5,5,8,7,0,0,0
46,1,1,0,15,15,7,0,0,3
46,1,1,1,5,0,5,0,0,0
46,1,1,2,6,16,8,4,0,1
46,0,1,3,0,0,0,0,0,0
46,2,1,4,5,3,7,0,0,0
46,2,1,5,6,12,6,0,0,1
46,3,2,0,11,13,7,2,0,2
46,1,2,1,6,5,9,0,0,0
46,0,2,2,0,0,0,0,0,0
46,4,2,3,6,12,7,4,0,1
46,4,2,4,5,0,5,0,0,0
46,4,2,5,5,8,7,0,0,0
46,3,3,0,6,11,6,1,0,1
46,3,3,1,5,4,6,0,0,0
46,4,3,2,15,12,8,2,0,3
46,4,3,3,135621,71948,509,43027,8007,253241
46,4,3,4,6,13,7,3,0,1
46,4,3,5,5,8,7,0,0,0
46,3,4,0,5,4,6,0,0,0
46,3,4,1,315,207,7,116,14,841
46,3,4,2,6,16,7,5,0,1
46,4,4,3,5,9,6,0,0,0
46,4,4,4,5,3,7,0,0,0
46,0,4,5,0,0,0,0,0,0
46,3,5,0,5,13,6,1,0,0
46,3,5,1,15,6,6,0,0,3
46,3,5,2,5,0,5,0,0,0
46,2,5,3,92173,58904,122,35105,6512,239628
46,0,5,4,0,0,0,0,0,0
46,0,5,5,0,0,0,0,0,0
47,1,0,0,66461,42837,96,25407,4693,170631
47,1,0,1,5,0,5,0,0,0
47,1,0,2,6,13,7,3,0,1
47,0,0,3,0,0,0,0,0,0
47,2,0,4,5,8,7,0,0,0
47,2,0,5,5,8,7,0,0,0
47,1,1,0,15,15,7,0,0,3
47,1,1,1,5,0,5,0,0,0
47,1,1,2,6,16,8,4,0,1
47,0,1,3,0,0,0,0,0,0
47,2,1,4,5,3,7,0,0,0
47,2,1,5,6,12,6,0,0,1
47,3,2,0,11,13,7,2,0,2
47,1,2,1,6,5,9,0,0,0
47,0,2,2,0,0,0,0,0,0
47,4,2,3,6,12,7,4,0,1
47,4,2,4,5,0,5,0,0,0
47,4,2,5,5,8,7,0,0,0
47,3,3,0,6,11,6,1,0,1
47,3,3,1,5,4,6,0,0,0
47,4,3,2,15,12,8,2,0,3
47,4,3,3,133033,71977,459,43045,8010,255829
47,4,3,4,6,13,7,3,0,1
47,4,3,5,5,8,7,0,0,0
47,3,4,0,5,4,6,0,0,0
47,3,4,1,304,207,7,116,14,852
47,3,4,2,6,16,7,5,0,1
47,4,4,3,5,9,6,0,0,0
47,4,4,4,5,3,7,0,0,0
47,0,4,5,0,0,0,0,0,0
47,3,5,0,5,13,6,1,0,0
47,3,5,1,15,6,6,0,0,3
47,3,5,2,5,0,5,0,0,0
47,2,5,3,91834,58905,121,35105,6512,239967
47,0,5,4,0,0,0,0,0,0
47,0,5,5,0,0,0,0,0,0
48,1,0,0,65989,42839,93,25408,4693,171103
48,1,0,1,5,0,5,0,0,0
48,1,0,2,6,13,7,3,0,1
48,0,0,3,0,0,0,0,0,0
48,2,0,4,5,8,7,0,0,0
48,2,0,5,5,8,7,0,0,0
48,1,1,0,15,15,7,0,0,3
48,1,1,1,5,0,5,0,0,0
48,1,1,2,6,16,8,4,0,1
48,0,1,3,0,0,0,0,0,0
48,2,1,4,5,4,6,0,0,0
48,2,1,5,6,12,6,0,0,1
48,3,2,0,11,13,7,2,0,2
48,1,2,1,6,5,9,0,0,0
48,0,2,2,0,0,0,0,0,0
48,4,2,3,6,12,7,4,0,1
48,4,2,4,5,0,5,0,0,0
48,4,2,5,5,8,7,0,0,0
48,3,3,0,6,11,6,1,0,1
48,3,3,1,5,4,6,0,0,0
48,4,3,2,15,12,8,2,0,3
48,4,3,3,126627,72043,350,43082,8016,262235
48,4,3,4,6,13,7,3,0,1
48,4,3,5,5,8,7,0,0,0
48,3,4,0,5,4,6,0,0,0
48,3,4,1,300,207,7,116,14,856
48,3,4,2,6,16,7,5,0,1
48,4,4,3,5,9,6,0,0,0
48,4,4,4,5,3,7,0,0,0
48,0,4,5,0,0,0,0,0,0
48,3,5,0,5,13,6,1,0,0
48,3,5,1,15,6,6,0,0,3
48,3,5,2,5,0,5,0,0,0
48,2,5,3,91301,58907,118,35106,6512,240500
48,0,5,4,0,0,0,0,0,0
48,0,5,5,0,0,0,0,0,0
49,1,0,0,63537,42849,76,25414,4694,173555
49,1,0,1,5,0,5,0,0,0
49,1,0,2,6,13,7,3,0,1
49,0,0,3,0,0,0,0,0,0
49,2,0,4,5,8,7,0,0,0
49,2,0,5,5,8,7,0,0,0
49,1,1,0,15,15,7,0,0,3
49,1,1,1,5,0,5,0,0,0
49,1,1,2,6,16,8,4,0,1
49,0,1,3,0,0,0,0,0,0
49,2,1,4,5,4,6,0,0,0
49,2,1,5,6,12,6,0,0,1
49,3,2,0,11,13,7,2,0,2
49,1,2,1,6,5,9,0,0,0
49,0,2,2,0,0,0,0,0,0
49,4,2,3,6,12,7,4,0,1
49,4,2,4,5,0,5,0,0,0
49,4,2,5,5,8,7,0,0,0
49,3,3,0,6,11,6,1,0,1
49,3,3,1,5,4,6,0,0,0
49,4,3,2,15,12,8,2,0,3
49,4,3,3,121054,72089,274,43108,8020,267808
49,4,3,4,6,13,7,3,0,1
49,4,3,5,5,8,7,0,0,0
49,3,4,0,5,4,6,0,0,0
49,3,4,1,293,207,7,116,14,863
49,3,4,2,6,16,7,5,0,1
49,4,4,3,5,9,6,0,0,0
49,4,4,4,5,3,7,0,0,0
49,0,4,5,0,0,0,0,0,0
49,3,5,0,5,13,6,1,0,0
49,3,5,1,15,6,6,0,0,3
49,3,5,2,5,0,5,0,0,0
49,2,5,3,87838,58920,97,35113,6513,243963
49,0,5,4,0,0,0,0,0,0
49,0,5,5,0,0,0,0,0,0
50,1,0,0,62940,42851,73,25415,4694,174152
50,1,0,1,5,0,5,0,0,0
50,1,0,2,6,13,7,3,0,1
50,0,0,3,0,0,0,0,0,0
50,2,0,4,5,8,7,0,0,0
50,2,0,5,5,8,7,0,0,0
50,1,1,0,15,15,7,0,0,3
50,1,1,1,5,0,5,0,0,0
50,1,1,2,6,16,8,4,0,1
50,0,1,3,0,0,0,0,0,0
50,2,1,4,5,4,6,0,0,0
50,2,1,5,6,12,6,0,0,1
50,3,2,0,11,13,7,2,0,2
50,1,2,1,6,6,8,0,0,0
50,0,2,2,0,0,0,0,0,0
50,4,2,3,6,12,7,4,0,1
50,4,2,4,5,0,5,0,0,0
50,4,2,5,5,8,7,0,0,0
50,3,3,0,6,11,6,1,0,1
50,3,3,1,5,4,6,0,0,0
50,4,3,2,15,12,8,2,0,3
50,4,3,3,116292,72121,220,43127,8023,272570
50,4,3,4,6,13,7,3,0,1
50,4,3,5,5,8,7,0,0,0
50,3,4,0,5,4,6,0,0,0
50,3,4,1,292,207,7,116,14,864
50,3,4,2,6,16,7,5,0,1
50,4,4,3,5,9,6,0,0,0
50,4,4,4,5,3,7,0,0,0
50,0,4,5,0,0,0,0,0,0
50,3,5,0,5,13,6,1,0,0
50,3,5,1,15,6,6,0,0,3
50,3,5,2,5,0,5,0,0,0
50,2,5,3,84482,58931,79,35119,6514,247319
50,0,5,4,0,0,0,0,0,0
50,0,5,5,0,0,0,0,0,0
51,1,0,0,60094,42860,58,25420,4695,176998
51,1,0,1,5,0,5,0,0,0
51,1,0,2,6,13,7,3,0,1
51,0,0,3,0,0,0,0,0,0
51,2,0,4,5,8,7,0,0,0
51,2,0,5,5,8,7,0,0,0
51,1,1,0,15,15,7,0,0,3
51,1,1,1,5,0,5,0,0,0
51,1,1,2,6,16,8,4,0,1
51,0,1,3,0,0,0,0,0,0
51,2,1,4,5,4,6,0,0,0
51,2,1,5,6,12,6,0,0,1
51,3,2,0,11,13,7,2,0,2
51,1,2,1,6,6,8,0,0,0
51,0,2,2,0,0,0,0,0,0
51,4,2,3,6,12,7,4,0,1
51,4,2,4,5,0,5,0,0,0
51,4,2,5,5,8,7,0,0,0
51,3,3,0,6,11,6,1,0,1
51,3,3,1,5,4,6,0,0,0
51,4,3,2,15,12,8,2,0,3
51,4,3,3,113922,72134,198,43135,8024,274940
51,4,3,4,6,13,7,3,0,1
51,4,3,5,5,8,7,0,0,0
51,3,4,0,5,4,6,0,0,0
51,3,4,1,288,207,7,116,14,868
51,3,4,2,6,16,7,5,0,1
51,4,4,3,5,9,6,0,0,0
51,4,4,4,5,3,7,0,0,0
51,0,4,5,0,0,0,0,0,0
51,3,5,0,5,13,6,1,0,0
51,3,5,1,15,6,6,0,0,3
51,3,5,2,5,0,5,0,0,0
51,2,5,3,80523,58942,61,35125,6515,251278
51,0,5,4,0,0,0,0,0,0
51,0,5,5,0,0,0,0,0,0
52,1,0,0,57749,42866,48,25424,4695,179343
52,1,0,1,5,0,5,0,0,0
52,1,0,2,6,13,7,3,0,1
52,0,0,3,0,0,0,0,0,0
52,2,0,4,5,8,7,0,0,0
52,2,0,5,5,8,7,0,0,0
52,1,1,0,15,15,7,0,0,3
52,1,1,1,5,0,5,0,0,0
52,1,1,2,6,16,8,4,0,1
52,0,1,3,0,0,0,0,0,0
52,2,1,4,5,4,6,0,0,0
52,2,1,5,6,12,6,0,0,1
52,3,2,0,11,13,7,2,0,2
52,1,2,1,6,6,8,0,0,0
52,0,2,2,0,0,0,0,0,0
52,4,2,3,6,12,7,4,0,1
52,4,2,4,5,0,5,0,0,0
52,4,2,5,5,8,7,0,0,0
52,3,3,0,6,11,6,1,0,1
52,3,3,1,5,4,6,0,0,0
52,4,3,2,15,12,8,2,0,3
52,4,3,3,110909,72149,173,43144,8025,277953
52,4,3,4,6,13,7,3,0,1
52,4,3,5,5,8,7,0,0,0
52,3,4,0,5,4,6,0,0,0
52,3,4,1,282,207,7,116,14,874
52,3,4,2,6,16,7,5,0,1
52,4,4,3,5,9,6,0,0,0
52,4,4,4,5,3,7,0,0,0
52,0,4,5,0,0,0,0,0,0
52,3,5,0,5,13,6,1,0,0
52,3,5,1,15,6,6,0,0,3
52,3,5,2,5,0,5,0,0,0
52,2,5,3,80472,58942,61,35125,6515,251329
52,0,5,4,0,0,0,0,0,0
52,0,5,5,0,0,0,0,0,0
53,1,0,0,57040,42867,46,25425,4695,180052
53,1,0,1,5,0,5,0,0,0
53,1,0,2,6,13,7,3,0,1
53,0,0,3,0,0,0,0,0,0
53,2,0,4,5,8,7,0,0,0
53,2,0,5,5,8,7,0,0,0
53,1,1,0,15,15,7,0,0,3
53,1,1,1,5,0,5,0,0,0
53,1,1,2,6,17,7,4,0,1
53,0,1,3,0,0,0,0,0,0
53,2,1,4,5,4,6,0,0,0
53,2,1,5,6,12,6,0,0,1
53,3,2,0,11,14,6,2,0,2
53,1,2,1,5,7,8,0,0,0
53,0,2,2,0,0,0,0,0,0
53,4,2,3,6,12,7,4,0,1
53,4,2,4,5,0,5,0,0,0
53,4,2,5,5,8,7,0,0,0
53,3,3,0,6,11,6,1,0,1
53,3,3,1,5,4,6,0,0,0
53,4,3,2,15,12,8,2,0,3
53,4,3,3,108403,72160,154,43151,8026,280459
53,4,3,4,6,13,7,3,0,1
53,4,3,5,5,8,7,0,0,0
53,3,4,0,5,4,6,0,0,0
53,3,4,1,276,207,7,116,14,880
53,3,4,2,6,17,6,5,0,1
53,4,4,3,5,9,6,0,0,0
53,4,4,4,5,3,7,0,0,0
53,0,4,5,0,0,0,0,0,0
53,3,5,0,5,13,6,1,0,0
53,3,5,1,15,6,6,0,0,3
53,3,5,2,5,0,5,0,0,0
53,2,5,3,78578,58946,55,35127,6515,253223
53,0,5,4,0,0,0,0,0,0
53,0,5,5,0,0,0,0,0,0
54,1,0,0,56569,42868,45,25425,4695,180523
54,1,0,1,5,0,5,0,0,0
54,1,0,2,6,13,7,3,0,1
54,0,0,3,0,0,0,0,0,0
54,2,0,4,5,8,7,0,0,0
54,2,0,5,5,8,7,0,0,0
54,1,1,0,15,15,7,0,0,3
54,1,1,1,5,0,5,0,0,0
54,1,1,2,6,18,6,4,0,1
54,0,1,3,0,0,0,0,0,0
54,2,1,4,5,4,6,0,0,0
54,2,1,5,6,12,6,0,0,1
54,3,2,0,11,14,6,2,0,2
54,1,2,1,5,7,8,0,0,0
54,0,2,2,0,0,0,0,0,0
54,4,2,3,6,12,7,4,0,1
54,4,2,4,5,0,5,0,0,0
54,4,2,5,5,8,7,0,0,0
54,3,3,0,6,11,6,1,0,1
54,3,3,1,5,4,6,0,0,0
54,4,3,2,15,12,8,2,0,3
54,4,3,3,108089,72161,153,43151,8026,280773
54,4,3,4,6,13,7,3,0,1
54,4,3,5,5,8,7,0,0,0
54,3,4,0,5,4,6,0,0,0
54,3,4,1,269,207,7,116,14,887
54,3,4,2,6,17,6,5,0,1
54,4,4,3,5,9,6,0,0,0
54,4,4,4,5,4,6,0,0,0
54,0,4,5,0,0,0,0,0,0
54,3,5,0,5,13,6,1,0,0
54,3,5,1,15,6,6,0,0,3
54,3,5,2,5,0,5,0,0,0
54,2,5,3,78175,58946,55,35127,6515,253626
54,0,5,4,0,0,0,0,0,0
54,0,5,5,0,0,0,0,0,0
55,1,0,0,56107,42869,44,25425,4695,180985
55,1,0,1,5,0,5,0,0,0
55,1,0,2,6,13,7,3,0,1
55,0,0,3,0,0,0,0,0,0
55,2,0,4,5,8,7,0,0,0
55,2,0,5,5,9,6,0,0,0
55,1,1,0,15,15,7,0,0,3
55,1,1,1,5,0,5,0,0,0
55,1,1,2,6,18,6,4,0,1
55,0,1,3,0,0,0,0,0,0
55,2,1,4,5,4,6,0,0,0
55,2,1,5,6,12,6,0,0,1
55,3,2,0,11,14,6,2,0,2
55,1,2,1,5,7,8,0,0,0
55,0,2,2,0,0,0,0,0,0
55,4,2,3,6,12,7,4,0,1
55,4,2,4,5,0,5,0,0,0
55,4,2,5,5,8,7,0,0,0
55,3,3,0,6,11,6,1,0,1
55,3,3,1,5,4,6,0,0,0
55,4,3,2,15,12,8,2,0,3
55,4,3,3,103344,72181,120,43162,8028,285518
55,4,3,4,6,13,7,3,0,1
55,4,3,5,5,8,7,0,0,0
55,3,4,0,5,4,6,0,0,0
55,3,4,1,256,208,6,116,14,900
55,3,4,2,6,17,6,5,0,1
55,4,4,3,5,9,6,0,0,0
55,4,4,4,5,4,6,0,0,0
55,0,4,5,0,0,0,0,0,0
55,3,5,0,5,13,6,1,0,0
55,3,5,1,15,6,6,0,0,3
55,3,5,2,5,0,5,0,0,0
55,2,5,3,74993,58952,46,35130,6515,256808
55,0,5,4,0,0,0,0,0,0
55,0,5,5,0,0,0,0,0,0
56,1,0,0,53952,42874,37,25427,4695,183140
56,1,0,1,5,0,5,0,0,0
56,1,0,2,6,13,7,3,0,1
56,0,0,3,0,0,0,0,0,0
56,2,0,4,5,8,7,0,0,0
56,2,0,5,5,9,6,0,0,0
56,1,1,0,15,15,7,0,0,3
56,1,1,1,5,0,5,0,0,0
56,1,1,2,6,18,6,4,0,1
56,0,1,3,0,0,0,0,0,0
56,2,1,4,5,4,6,0,0,0
56,2,1,5,6,12,6,0,0,1
56,3,2,0,11,14,6,2,0,2
56,1,2,1,5,7,8,0,0,0
56,0,2,2,0,0,0,0,0,0
56,4,2,3,6,12,7,4,0,1
56,4,2,4,5,0,5,0,0,0
56,4,2,5,5,8,7,0,0,0
56,3,3,0,6,11,6,1,0,1
56,3,3,1,5,4,6,0,0,0
56,4,3,2,15,12,8,2,0,3
56,4,3,3,99779,72193,100,43169,8029,289083
56,4,3,4,6,13,7,3,0,1
56,4,3,5,5,8,7,0,0,0
56,3,4,0,5,4,6,0,0,0
56,3,4,1,255,208,6,116,14,901
56,3,4,2,6,17,6,5,0,1
56,4,4,3,5,9,6,0,0,0
56,4,4,4,5,4,6,0,0,0
56,0,4,5,0,0,0,0,0,0
56,3,5,0,5,13,6,1,0,0
56,3,5,1,15,6,6,0,0,3
56,3,5,2,5,0,5,0,0,0
56,2,5,3,73800,58954,43,35131,6515,258001
56,0,5,4,0,0,0,0,0,0
56,0,5,5,0,0,0,0,0,0
57,1,0,0,52282,42877,32,25429,4695,184810
57,1,0,1,5,0,5,0,0,0
57,1,0,2,6,13,7,3,0,1
57,0,0,3,0,0,0,0,0,0
57,2,0,4,5,8,7,0,0,0
57,2,0,5,5,9,6,0,0,0
57,1,1,0,15,15,7,0,0,3
57,1,1,1,5,0,5,0,0,0
57,1,1,2,6,18,6,4,0,1
57,0,1,3,0,0,0,0,0,0
57,2,1,4,5,4,6,0,0,0
57,2,1,5,6,12,6,0,0,1
57,3,2,0,11,14,6,2,0,2
57,1,2,1,5,8,7,0,0,0
57,0,2,2,0,0,0,0,0,0
57,4,2,3,6,12,7,4,0,1
57,4,2,4,5,0,5,0,0,0
57,4,2,5,5,8,7,0,0,0
